2.29219	29.5058	-36.4125	-36.4125
2.29322	29.4009	-36.4002	-36.4002
2.29388	29.3394	-36.4412	-36.4412
2.29465	29.2652	-36.4663	-36.4663
2.29535	29.1993	-36.5016	-36.5016
2.29621	29.1138	-36.5125	-36.5125
2.29791	28.929	-36.3989	-36.3989
2.29872	28.8492	-36.416	-36.416
2.29998	28.7174	-36.3675	-36.3675
2.30058	28.6626	-36.4156	-36.4156
2.30042	28.6995	-36.58	-36.58
2.30122	28.6206	-36.5978	-36.5978
2.302	28.5453	-36.6202	-36.6202
2.30278	28.4691	-36.6412	-36.6412
2.30391	28.3519	-36.6094	-36.6094
2.305	28.2393	-36.5831	-36.5831
2.30593	28.1447	-36.5796	-36.5796
2.30615	28.1364	-36.6875	-36.6875
2.30673	28.0842	-36.7389	-36.7389
2.30736	28.0262	-36.7827	-36.7827
2.30849	27.9092	-36.7492	-36.7492
2.30849	27.9265	-36.8918	-36.8918
2.3086	27.9314	-37.0185	-37.0185
2.30917	27.8804	-37.0719	-37.0719
2.30988	27.8128	-37.1034	-37.1034
2.3105	27.756	-37.1491	-37.1491
2.31153	27.6497	-37.1288	-37.1288
2.31266	27.5321	-37.0928	-37.0928
2.31377	27.4164	-37.0591	-37.0591
2.316	27.1651	-36.8418	-36.8418
2.31691	27.0737	-36.8393	-36.8393
2.31726	27.0492	-36.9271	-36.9271
2.31558	27.2701	-37.3494	-37.3494
2.31597	27.2415	-37.4334	-37.4334
2.31663	27.1807	-37.4736	-37.4736
2.31714	27.1372	-37.5374	-37.5374
2.31763	27.0958	-37.6044	-37.6044
2.31835	27.0276	-37.6344	-37.6344
2.31837	27.0431	-37.7805	-37.7805
2.31908	26.9762	-37.8126	-37.8126
2.31925	26.9739	-37.9348	-37.9348
2.31957	26.9538	-38.0327	-38.0327
2.32026	26.8891	-38.0681	-38.0681
2.32058	26.8695	-38.1672	-38.1672
2.32074	26.8689	-38.2935	-38.2935
2.32123	26.8288	-38.3643	-38.3643
2.32179	26.7795	-38.4222	-38.4222
2.3218	26.7971	-38.5759	-38.5759
2.32195	26.7993	-38.7082	-38.7082
2.32208	26.8019	-38.8416	-38.8416
2.3229	26.7222	-38.8568	-38.8568
2.32356	26.6605	-38.898	-38.898
2.32434	26.5844	-38.9181	-38.9181
2.32495	26.5294	-38.9688	-38.9688
2.3251	26.5315	-39.1033	-39.1033
2.32446	26.6302	-39.3804	-39.3804
2.3242	26.6822	-39.5903	-39.5903
2.32472	26.639	-39.6603	-39.6603
2.3254	26.5753	-39.7001	-39.7001
2.32596	26.5266	-39.7624	-39.7624
2.32667	26.4598	-39.7975	-39.7975
2.32743	26.3868	-39.8235	-39.8235
2.32792	26.3466	-39.8986	-39.8986
2.32834	26.3152	-39.9873	-39.9873
2.32881	26.2786	-40.0685	-40.0685
2.32924	26.2461	-40.1561	-40.1561
2.32964	26.2167	-40.2487	-40.2487
2.3301	26.1813	-40.3327	-40.3327
2.33053	26.1492	-40.4218	-40.4218
2.33093	26.1211	-40.5175	-40.5175
2.33134	26.0909	-40.6103	-40.6103
2.33174	26.0626	-40.7066	-40.7066
2.33209	26.0414	-40.8141	-40.8141
2.33225	26.0427	-40.9574	-40.9574
2.3319	26.1091	-41.2033	-41.2033
2.33271	26.0289	-41.22	-41.22
2.33351	25.9508	-41.24	-41.24
2.33425	25.8813	-41.2733	-41.2733
2.33533	25.7675	-41.2361	-41.2361
2.33586	25.7238	-41.3102	-41.3102
2.33674	25.6363	-41.3144	-41.3144
2.33755	25.5568	-41.3313	-41.3313
2.3385	25.4588	-41.3182	-41.3182
2.33908	25.4088	-41.3823	-41.3823
2.33978	25.3435	-41.4218	-41.4218
2.34061	25.2621	-41.4351	-41.4351
2.34116	25.2145	-41.5033	-41.5033
2.34203	25.1275	-41.5072	-41.5072
2.34295	25.0345	-41.501	-41.501
2.34365	24.9695	-41.5406	-41.5406
2.34413	24.9318	-41.6257	-41.6257
2.3447	24.882	-41.6908	-41.6908
2.34524	24.8375	-41.765	-41.765
2.34608	24.7542	-41.7744	-41.7744
2.34672	24.6964	-41.8264	-41.8264
2.34766	24.6	-41.8134	-41.8134
2.34826	24.547	-41.8737	-41.8737
2.34889	24.4904	-41.9279	-41.9279
2.34972	24.4084	-41.9388	-41.9388
2.35039	24.3459	-41.983	-41.983
2.35096	24.2971	-42.0507	-42.0507
2.35184	24.2094	-42.0516	-42.0516
2.35234	24.1691	-42.1343	-42.1343
2.35318	24.0853	-42.1417	-42.1417
2.35388	24.0196	-42.1804	-42.1804
2.35458	23.9544	-42.22	-42.22
2.35533	23.8822	-42.2474	-42.2474
2.3559	23.8339	-42.3168	-42.3168
2.35672	23.7526	-42.3281	-42.3281
2.35737	23.6935	-42.3784	-42.3784
2.35798	23.6403	-42.4396	-42.4396
2.35869	23.5733	-42.4762	-42.4762
2.3594	23.5057	-42.5117	-42.5117
2.35997	23.4574	-42.582	-42.582
2.36078	23.3779	-42.596	-42.596
2.36146	23.3149	-42.6399	-42.6399
2.36229	23.2322	-42.6478	-42.6478
2.36281	23.1908	-42.7311	-42.7311
2.36337	23.1426	-42.8025	-42.8025
2.36423	23.0574	-42.8057	-42.8057
2.36489	22.997	-42.8545	-42.8545
2.36559	22.9308	-42.8929	-42.8929
2.36628	22.8671	-42.9357	-42.9357
2.36702	22.7962	-42.9651	-42.9651
2.36765	22.7399	-43.0221	-43.0221
2.36846	22.6605	-43.0355	-43.0355
2.36909	22.6034	-43.0909	-43.0909
2.36988	22.5269	-43.1099	-43.1099
2.37062	22.4566	-43.1402	-43.1402
2.37131	22.3917	-43.1811	-43.1811
2.37205	22.3214	-43.2116	-43.2116
2.37257	22.2788	-43.2954	-43.2954
2.37346	22.189	-43.2882	-43.2882
2.37441	22.0909	-43.2645	-43.2645
2.37517	22.0169	-43.2874	-43.2874
2.37589	21.9488	-43.3219	-43.3219
2.37647	21.8994	-43.3929	-43.3929
2.37729	21.8175	-43.4003	-43.4003
2.37803	21.7465	-43.429	-43.429
2.37878	21.6752	-43.4571	-43.4571
2.3796	21.594	-43.4652	-43.4652
2.38042	21.5115	-43.4707	-43.4707
2.38112	21.4466	-43.5113	-43.5113
2.3819	21.3708	-43.5299	-43.5299
2.38267	21.2958	-43.55	-43.55
2.38345	21.2192	-43.5667	-43.5667
2.38432	21.1302	-43.558	-43.558
2.3851	21.0543	-43.5758	-43.5758
2.38574	20.997	-43.6319	-43.6319
2.38669	20.8976	-43.601	-43.601
2.38743	20.8263	-43.6281	-43.6281
2.38829	20.7398	-43.6231	-43.6231
2.38911	20.6575	-43.6269	-43.6269
2.3899	20.5801	-43.6407	-43.6407
2.39075	20.4937	-43.6353	-43.6353
2.39159	20.4093	-43.6339	-43.6339
2.39238	20.3311	-43.6452	-43.6452
2.39316	20.2542	-43.6595	-43.6595
2.39401	20.1681	-43.6536	-43.6536
2.39482	20.0872	-43.6587	-43.6587
2.39555	20.0168	-43.6863	-43.6863
2.39647	19.9212	-43.6591	-43.6591
2.39717	19.8555	-43.6966	-43.6966
2.39819	19.7451	-43.6362	-43.6362
2.39883	19.6887	-43.6939	-43.6939
2.39968	19.6012	-43.6831	-43.6831
2.40049	19.5201	-43.6863	-43.6863
2.40129	19.4415	-43.6946	-43.6946
2.40203	19.369	-43.7164	-43.7164
2.40285	19.2867	-43.7161	-43.7161
2.40356	19.2203	-43.7516	-43.7516
2.40443	19.1304	-43.7338	-43.7338
2.40508	19.0719	-43.7872	-43.7872
2.40614	18.9542	-43.7051	-43.7051
2.40692	18.8772	-43.7156	-43.7156
2.40773	18.7967	-43.718	-43.718
2.40858	18.7096	-43.7047	-43.7047
2.40928	18.643	-43.7389	-43.7389
2.41006	18.5666	-43.7501	-43.7501
2.41082	18.4921	-43.7659	-43.7659
2.41163	18.4101	-43.7637	-43.7637
2.41251	18.3183	-43.7379	-43.7379
2.41332	18.237	-43.7366	-43.7366
2.41405	18.166	-43.7599	-43.7599
2.41477	18.0976	-43.7891	-43.7891
2.41554	18.0211	-43.799	-43.799
2.41625	17.9536	-43.8303	-43.8303
2.41697	17.8853	-43.8598	-43.8598
2.41778	17.8033	-43.856	-43.856
2.41866	17.7101	-43.8242	-43.8242
2.41952	17.622	-43.8045	-43.8045
2.42022	17.5559	-43.8389	-43.8389
2.42108	17.4662	-43.8146	-43.8146
2.42197	17.3725	-43.7798	-43.7798
2.42267	17.3061	-43.8131	-43.8131
2.42356	17.2118	-43.776	-43.776
2.4243	17.1391	-43.7929	-43.7929
2.42505	17.0656	-43.8079	-43.8079
2.42589	16.9788	-43.7887	-43.7887
2.42663	16.9076	-43.8091	-43.8091
2.42744	16.8241	-43.7976	-43.7976
2.42829	16.7365	-43.7753	-43.7753
2.42902	16.665	-43.7944	-43.7944
2.42963	16.612	-43.8619	-43.8619
2.4303	16.5505	-43.9075	-43.9075
2.43106	16.475	-43.9162	-43.9162
2.43182	16.4	-43.9259	-43.9259
2.43265	16.3146	-43.908	-43.908
2.43344	16.234	-43.9023	-43.9023
2.43408	16.1766	-43.959	-43.959
2.43494	16.0859	-43.9258	-43.9258
2.43577	16.0002	-43.9056	-43.9056
2.4366	15.9133	-43.8816	-43.8816
2.43738	15.8349	-43.8806	-43.8806
2.43808	15.7689	-43.9135	-43.9135
2.43888	15.6865	-43.9009	-43.9009
2.43969	15.6041	-43.8881	-43.8881
2.44046	15.5268	-43.8892	-43.8892
2.44122	15.4514	-43.8953	-43.8953
2.44198	15.3752	-43.899	-43.899
2.44274	15.2994	-43.9037	-43.9037
2.44355	15.2155	-43.8851	-43.8851
2.44433	15.1354	-43.8768	-43.8768
2.4452	15.0426	-43.8314	-43.8314
2.44596	14.9661	-43.8328	-43.8328
2.44661	14.9079	-43.8875	-43.8875
2.44753	14.806	-43.814	-43.814
2.44831	14.7272	-43.8078	-43.8078
2.44897	14.6666	-43.8552	-43.8552
2.44979	14.5803	-43.8264	-43.8264
2.4506	14.4959	-43.8025	-43.8025
2.45144	14.4074	-43.7661	-43.7661
2.45212	14.3434	-43.8031	-43.8031
2.45296	14.2535	-43.7615	-43.7615
2.45366	14.1865	-43.789	-43.789
2.45442	14.1098	-43.787	-43.787
2.45514	14.0394	-43.8038	-43.8038
2.4559	13.9631	-43.8028	-43.8028
2.45684	13.8564	-43.7061	-43.7061
2.45755	13.7888	-43.7311	-43.7311
2.45824	13.7233	-43.7628	-43.7628
2.45905	13.637	-43.7287	-43.7287
2.45968	13.5828	-43.7962	-43.7962
2.46055	13.4869	-43.7304	-43.7304
2.46126	13.4181	-43.7511	-43.7511
2.46206	13.3333	-43.7199	-43.7199
2.46281	13.2586	-43.7211	-43.7211
2.46352	13.189	-43.7389	-43.7389
2.46433	13.1034	-43.7038	-43.7038
2.46509	13.0259	-43.6949	-43.6949
2.46585	12.9473	-43.682	-43.682
2.46652	12.8855	-43.7249	-43.7249
2.46731	12.8023	-43.6963	-43.6963
2.468	12.7376	-43.7295	-43.7295
2.46881	12.6503	-43.6857	-43.6857
2.46951	12.5828	-43.7094	-43.7094
2.47029	12.5016	-43.686	-43.686
2.47102	12.4286	-43.6901	-43.6901
2.47176	12.3551	-43.6926	-43.6926
2.47247	12.285	-43.7065	-43.7065
2.47324	12.2053	-43.6869	-43.6869
2.47398	12.1311	-43.6859	-43.6859
2.4747	12.0591	-43.6926	-43.6926
2.47544	11.9839	-43.6877	-43.6877
2.47617	11.9118	-43.694	-43.694
2.4769	11.838	-43.6936	-43.6936
2.47762	11.7675	-43.7054	-43.7054
2.4783	11.7033	-43.7403	-43.7403
2.47907	11.6228	-43.7146	-43.7146
2.47977	11.5543	-43.7332	-43.7332
2.48053	11.4758	-43.7144	-43.7144
2.4813	11.3954	-43.6878	-43.6878
2.48205	11.318	-43.672	-43.672
2.48273	11.2538	-43.7068	-43.7068
2.48346	11.1799	-43.7039	-43.7039
2.48419	11.1053	-43.6981	-43.6981
2.48491	11.0339	-43.7049	-43.7049
2.48568	10.9527	-43.6725	-43.6725
2.4864	10.8812	-43.6782	-43.6782
2.48706	10.8215	-43.7304	-43.7304
2.48779	10.7469	-43.7237	-43.7237
2.4885	10.6772	-43.7364	-43.7364
2.48924	10.6005	-43.7205	-43.7205
2.48994	10.5326	-43.7399	-43.7399
2.4907	10.4516	-43.7054	-43.7054
2.49138	10.3875	-43.7409	-43.7409
2.4921	10.3156	-43.7435	-43.7435
2.49284	10.2404	-43.7323	-43.7323
2.49356	10.1667	-43.7269	-43.7269
2.49428	10.0939	-43.7253	-43.7253
2.49499	10.024	-43.7354	-43.7354
2.49568	9.95767	-43.7614	-43.7614
2.49641	9.88336	-43.7525	-43.7525
2.49713	9.81129	-43.7531	-43.7531
2.49786	9.7361	-43.7397	-43.7397
2.49857	9.6657	-43.7472	-43.7472
2.49928	9.59465	-43.7517	-43.7517
2.49999	9.5239	-43.7575	-43.7575
2.50064	9.46781	-43.8299	-43.8299
2.5013	9.40919	-43.8916	-43.8916
2.50198	9.34564	-43.9312	-43.9312
2.50265	9.28414	-43.9807	-43.9807
2.50335	9.21715	-44.0049	-44.0049
2.50402	9.15615	-44.0577	-44.0577
2.50473	9.08624	-44.0685	-44.0685
2.50541	9.02319	-44.1123	-44.1123
2.50611	8.95518	-44.1325	-44.1325
2.50682	8.88547	-44.1444	-44.1444
2.50753	8.81416	-44.1484	-44.1484
2.50822	8.75171	-44.1963	-44.1963
2.50892	8.68354	-44.2161	-44.2161
2.50964	8.60892	-44.2034	-44.2034
2.51037	8.5344	-44.1907	-44.1907
2.51105	8.4723	-44.2415	-44.2415
2.51177	8.40042	-44.2422	-44.2422
2.51248	8.32916	-44.2459	-44.2459
2.51318	8.2605	-44.2631	-44.2631
2.51389	8.19083	-44.2751	-44.2751
2.51461	8.11767	-44.2683	-44.2683
2.51531	8.05045	-44.2933	-44.2933
2.516	7.98481	-44.3271	-44.3271
2.51672	7.91397	-44.3327	-44.3327
2.51739	7.85475	-44.4028	-44.4028
2.51813	7.77539	-44.3609	-44.3609
2.51885	7.70194	-44.3515	-44.3515
2.51954	7.63637	-44.3867	-44.3867
2.52024	7.57007	-44.4181	-44.4181
2.52094	7.50195	-44.4393	-44.4393
2.52166	7.43048	-44.441	-44.441
